
"Symbol","Synonym Symbol","Scientific Name with Author","State Common Name","Family"
"CEGL2","CEAC2","Cerastium acutatum Suksd.","","Caryophyllaceae"
"CEGL2","CEGLA","Cerastium glomeratum Thuill. var. apetalum (Dumort.) Fenzl","","Caryophyllaceae"
"CEGL2","CEVI3","Cerastium viscosum L., nom. utique rej.","","Caryophyllaceae"
"CEGR3","","Cenchrus gracillimus Nash","slender sandbur","Poaceae"
"CEIG","","Celtis iguanaea (Jacq.) Sarg.","iguana hackberry","Ulmaceae"
"CEIG","MOIG","Momisia iguanaea (Jacq.) Rose & Standl.","","Ulmaceae"
"CELA","","Celtis laevigata Willd.","sugarberry","Ulmaceae"
"CELA","CEMI9","Celtis mississippiensis Bosc","","Ulmaceae"
"CELAL","","Celtis laevigata Willd. var. laevigata","sugarberry","Ulmaceae"
"CELAL","CELAA","Celtis laevigata Willd. var. anomala Sarg.","","Ulmaceae"
"CELAL","CELAB2","Celtis laevigata Willd. var. brachyphylla Sarg.","","Ulmaceae"
"CELAS","","Celastrus L.","bittersweet","Celastraceae"
"CELO3","","Cenchrus longispinus (Hack.) Fernald","mat sandbur","Poaceae"
"CELO3","CECA6","Cenchrus carolinianus Walter, nom. utique rej.","","Poaceae"
"CELOS","","Celosia L.","cock's comb","Amaranthaceae"
"CELTI","","Celtis L.","hackberry","Ulmaceae"
"CEMI4","","Ceanothus microphyllus Michx.","littleleaf buckbrush","Rhamnaceae"
"CEMU3","","Ceratophyllum muricatum Cham.","prickly hornwort","Ceratophyllaceae"
"CEMUA","","Ceratophyllum muricatum Cham. ssp. australe (Griseb.) D.H. Les","prickly hornwort","Ceratophyllaceae"
"CEMUA","CEAU4","Ceratophyllum australe Griseb.","","Ceratophyllaceae"
"CEMUA","CECR3","Ceratophyllum cristatum Spruce ex K. Schum.","","Ceratophyllaceae"
"CEMUA","CEDEC","Ceratophyllum demersum L. var. cristatum K. Schum.","","Ceratophyllaceae"
"CEMUA","CEFL5","Ceratophyllum floridanum Fassett","","Ceratophyllaceae"
"CEMUA","CELL","Ceratophyllum llerenae Fassett","","Ceratophyllaceae"
"CEMUA","CESUM","Ceratophyllum submersum L. ssp. muricatum auct. non (Cham.) Wilmot-Dear","","Ceratophyllaceae"
"CEMY","","Cenchrus myosuroides Kunth","big sandbur","Poaceae"
"CEMY","CEMY2","Cenchropsis myosuroides (Kunth) Nash","","Poaceae"
"CENCH","","Cenchrus L.","sandbur","Poaceae"
"CENI","","Celosia nitida Vahl","West Indian cock's comb","Amaranthaceae"
"CENO","","Cestrum nocturnum L.","night jessamine","Solanaceae"
"CENO","CEPA18","Cestrum parqui auct. non L'Hér.","","Solanaceae"
"CENTA","","Centaurea L.","knapweed","Asteraceae"
"CENTE","","Centella L.","centella","Apiaceae"
"CENTR2","","Centrosema (DC.) Benth.","butterfly pea","Fabaceae"
"CENTR6","","Centratherum Cass.","centratherum","Asteraceae"
"CEOC","","Celtis occidentalis L.","common hackberry","Ulmaceae"
"CEOC","CECA9","Celtis canina Raf.","","Ulmaceae"
"CEOC","CEOCC","Celtis occidentalis L. var. canina (Raf.) Sarg.","","Ulmaceae"
"CEOC","CEOCC4","Celtis occidentalis L. var. cordata Willd.","","Ulmaceae"
"CEOC","CEOCC3","Celtis occidentalis L. var. crassifolia (Lam.) A. Gray","","Ulmaceae"
"CEOC","CEOCO2","Celtis occidentalis L. var. occidentalis","","Ulmaceae"
"CEOC2","","Cephalanthus occidentalis L.","common buttonbush","Rubiaceae"
"CEOC2","CEOCC2","Cephalanthus occidentalis L. var. californicus Benth.","","Rubiaceae"
"CEOC2","CEOCP2","Cephalanthus occidentalis L. var. pubescens Raf.","","Rubiaceae"
"CEPA7","","Celastrus paniculatus Willd.","Oriental bittersweet","Rhamnaceae"
"CEPHA","","Cephalanthus L.","buttonbush","Rubiaceae"
"CEPT","","Ceratopteris pteridoides (Hook.) Hieron.","floating antlerfern","Parkeriaceae"
"CEPU10","","Celtis pumila Pursh","dwarf hackberry","Ulmaceae"
"CEPU10","CEGE2","Celtis georgiana Small","","Ulmaceae"
"CEPU10","CEOCG","Celtis occidentalis L. var. georgiana (Small) H.E. Ahles","","Ulmaceae"
"CEPU10","CEOCP","Celtis occidentalis L. var. pumila (Pursh) A. Gray","","Ulmaceae"
"CEPU10","CEPUD2","Celtis pumila Pursh var. deamii Sarg.","","Ulmaceae"
"CEPU10","CEPUG","Celtis pumila Pursh var. georgiana (Small) Sarg.","","Ulmaceae"
"CEPU10","CETE","Celtis tenuifolia Nutt.","","Ulmaceae"
"CEPU10","CETEG","Celtis tenuifolia Nutt. var. georgiana (Small) Fernald & B.G. Schub.","","Ulmaceae"
"CEPU10","CETES","Celtis tenuifolia Nutt. var. soperi B. Boivin","","Ulmaceae"
"CEPU6","","Centratherum punctatum Cass.","larkdaisy","Asteraceae"
"CERAS","","Cerastium L.","mouse-ear chickweed","Caryophyllaceae"
"CERAT","","Ceratophyllum L.","hornwort","Ceratophyllaceae"
"CERAT2","","Ceratopteris Brongn.","antlerfern","Parkeriaceae"
"CERAT5","","Ceratiola Michx.","ceratiola","Empetraceae"
"CERAT6","","Ceratotheca Endl.","ceratotheca","Pedaliaceae"
"CERCI2","","Cercis L.","redbud","Fabaceae"
"CESA6","","Centrosema sagittatum (Humb. & Bonpl. ex Willd.) Brandegee ex Riley","arrowleaf butterfly pea","Fabaceae"
"CESE4","","Cerastium semidecandrum L.","fivestamen chickweed","Caryophyllaceae"
"CESE5","","Ceanothus serpyllifolius Nutt.","coastal plain buckbrush","Rhamnaceae"
"CESO3","","Centaurea solstitialis L.","yellow star-thistle","Asteraceae"
"CESO3","LESO10","Leucantha solstitialis (L.) Á. Löve & D. Löve","","Asteraceae"
"CESP4","","Cenchrus spinifex Cav.","coastal sandbur","Poaceae"
"CESP4","CEIN4","Cenchrus incertus M.A. Curtis","","Poaceae"
"CESP4","CEPA11","Cenchrus parviceps Shinners","","Poaceae"
"CESP4","CEPA12","Cenchrus pauciflorus Benth.","","Poaceae"
"CEST8","","Centaurea stoebe L.","spotted knapweed","Asteraceae"
"CESTM","","Centaurea stoebe L. ssp. micranthos (Gugler) Hayek","spotted knapweed","Asteraceae"
"CESTM","ACMA9","Acosta maculosa auct. non (Lam.) Holub","","Asteraceae"
"CESTM","CEBI2","Centaurea biebersteinii DC.","","Asteraceae"
"CESTM","CEMA4","Centaurea maculosa auct. non Lam.","","Asteraceae"
"CESTR","","Cestrum L.","jessamine","Solanaceae"
"CETH2","","Ceratopteris thalictroides (L.) Brongn.","watersprite","Parkeriaceae"
"CETH2","CEDE7","Ceratopteris deltoidea Benedict","","Parkeriaceae"
"CETH2","CESI5","Ceratopteris siliquosa (L.) Copeland","","Parkeriaceae"
"CETR","","Cenchrus tribuloides L.","sanddune sandbur","Poaceae"
"CETR5","","Ceratotheca triloba (Bernh.) E. Mey. ex Hook. f.","wild foxglove","Pedaliaceae"
"CETR7","","Celosia trigyna L.","woolflower","Amaranthaceae"
"CEVI2","","Centrosema virginianum (L.) Benth.","spurred butterfly pea","Fabaceae"
"CEVI2","BRVI5","Bradburya virginiana (L.) Kuntze","","Fabaceae"
"CEVI2","CEVIE","Centrosema virginianum (L.) Benth. var. ellipticum (DC.) Fernald","","Fabaceae"
"CHAC","","Chrysopogon aciculatus (Retz.) Trin.","golden false beardgrass","Poaceae"
"CHAD","","Chamaesyce adenoptera (Bertol.) Small","southern Florida sandmat","Euphorbiaceae"
"CHADP","","Chamaesyce adenoptera (Bertol.) Small ssp. pergamena (Small) Burch","southern Florida sandmat","Euphorbiaceae"
"CHADP","CHMO3","Chamaesyce monensis Millsp.","","Euphorbiaceae"
"CHADP","EUADP","Euphorbia adenoptera Bertol. ssp. pergamena (Small) Oudejans","","Euphorbiaceae"
"CHADP","EUPE11","Euphorbia pergamena Small","","Euphorbiaceae"
"CHAER","","Chaerophyllum L.","chervil","Apiaceae"
"CHAL18","","Chaptalia albicans (Sw.) Vent. ex Steud.","white sunbonnets","Asteraceae"
"CHAL5","","Cheilanthes alabamensis (Buckley) Kunze","Alabama lipfern","Pteridaceae"
"CHAL5","PEAL15","Pellaea alabamensis (Buckley) Baker ex Hook.","","Pteridaceae"
"CHAL7","","Chenopodium album L.","lambsquarters","Chenopodiaceae"
"CHAL8","","Chiococca alba (L.) Hitchc.","West Indian milkberry","Rubiaceae"
"CHAL8","CHRA6","Chiococca racemosa L.","","Rubiaceae"
"CHAL8","LOAL3","Lonicera alba L.","","Rubiaceae"
"CHALA","","Chenopodium album L. var. album","lambsquarters","Chenopodiaceae"
"CHALA","CHALL","Chenopodium album L. var. lanceolatum (Muhl. ex Willd.) Coss. & Germ.","","Chenopodiaceae"
"CHALA","CHALP","Chenopodium album L. var. polymorphum Aellen","","Chenopodiaceae"
"CHALA","CHAM4","Chenopodium amaranticolor Coste & Reyn.","","Chenopodiaceae"
"CHALA","CHGI","Chenopodium giganteum D. Don","","Chenopodiaceae"
"CHALA","CHLA20","Chenopodium lanceolatum Muhl. ex Willd.","","Chenopodiaceae"
"CHALA","CHPA21","Chenopodium paganum auct. non Rchb.","","Chenopodiaceae"
"CHALA","CHSU7","Chenopodium suecicum Murr","","Chenopodiaceae"
"CHALM","","Chenopodium album L. var. microphyllum Boenn.","lambsquarters","Chenopodiaceae"
"CHALM2","","Chenopodium album L. var. missouriense (Aellen) I.J. Bassett & C.W. Crompton","Missouri lambsquarters","Chenopodiaceae"
"CHALM2","CHMI3","Chenopodium missouriense Aellen","","Chenopodiaceae"
"CHALM2","CHMIB","Chenopodium missouriense Aellen var. bushianum Aellen","","Chenopodiaceae"
"CHAMA11","","Chamaemelum Mill.","chamomile","Asteraceae"
"CHAMA15","","Chamaesyce Gray","sandmat","Euphorbiaceae"
"CHAMA17","","Chamaecrista (L.) Moench","sensitive pea","Fabaceae"
"CHAMA18","","Chamaedorea Willd.","chamaedorea","Arecaceae"
"CHAMA4","","Chamaecyparis Spach","cedar","Cupressaceae"
"CHAMA6","","Chamaelirium Willd.","chamaelirium","Liliaceae"
"CHAPM","","Chapmannia Torr. & A. Gray","chapmannia","Fabaceae"
"CHAPT","","Chaptalia Vent.","sunbonnetts","Asteraceae"
"CHASM","","Chasmanthium Link","woodoats","Poaceae"
"CHBA10","","Chloris barbata Sw.","swollen fingergrass","Poaceae"
"CHBA10","CHIN4","Chloris inflata Link","","Poaceae"
"CHBA10","CHPA20","Chloris paraguaiensis Steud.","","Poaceae"
"CHBE4","","Chenopodium berlandieri Moq.","pitseed goosefoot","Chenopodiaceae"
"CHBEB","","Chenopodium berlandieri Moq. var. boscianum (Moq.) Wahl","pitseed goosefoot","Chenopodiaceae"
"CHBEB","CHBO9","Chenopodium boscianum Moq.","","Chenopodiaceae"
"CHBEM","","Chenopodium berlandieri Moq. var. macrocalycium (Aellen) Cronquist","pitseed goosefoot","Chenopodiaceae"
"CHBEM","CHMA6","Chenopodium macrocalycium Aellen","","Chenopodiaceae"
"CHBES","","Chenopodium berlandieri Moq. var. sinuatum (Murr) Wahl","pitseed goosefoot","Chenopodiaceae"
"CHBES","CHBEP","Chenopodium berlandieri Moq. ssp. pseudopetiolare Aellen","","Chenopodiaceae"
"CHBEZ","","Chenopodium berlandieri Moq. var. zschackii (Murr) Murr ex Asch.","Zschack's goosefoot","Chenopodiaceae"
"CHBEZ","CHAC3","Chenopodium acerifolium Andrz.","","Chenopodiaceae"
"CHBEZ","CHBEP2","Chenopodium berlandieri Moq. ssp. platyphyllum (Issler) Ludwig","","Chenopodiaceae"
"CHBEZ","CHBEZ3","Chenopodium berlandieri Moq. ssp. zschackii (Murr) A. Zobel","","Chenopodiaceae"
"CHBEZ","CHBEF","Chenopodium berlandieri Moq. var. farinosum (Ludwig) Aellen","","Chenopodiaceae"
"CHBL2","","Chamaesyce blodgettii (Engelm. ex Hitchc.) Small","limestone sandmat","Euphorbiaceae"
"CHBL2","CHCH4","Chamaesyce chiogenes Small","","Euphorbiaceae"
"CHBL2","CHNA4","Chamaesyce nashii Small","","Euphorbiaceae"
"CHBL2","EUBL","Euphorbia blodgettii Engelm. ex Hitchc.","","Euphorbiaceae"
"CHBL2","EUCH6","Euphorbia chiogenes (Small) Oudejans","","Euphorbiaceae"
"CHBO7","","Chamaesyce bombensis (Jacq.) Dugand","dixie sandmat","Euphorbiaceae"
"CHBO7","CHAM5","Chamaesyce ammannioides (Kunth) Small","","Euphorbiaceae"
"CHBO7","CHIN9","Chamaesyce ingallsii Small","","Euphorbiaceae"
"CHBO7","EUAM2","Euphorbia ammannioides Kunth","","Euphorbiaceae"
"CHBO7","EUBO9","Euphorbia bombensis Jacq.","","Euphorbiaceae"
"CHCA12","","Chenopodium carnosulum Moq.","ridged goosefoot","Chenopodiaceae"
"CHCAP","","Chenopodium carnosulum Moq. var. patagonicum (Phil.) Wahl","ridged goosefoot","Chenopodiaceae"
"CHCAP","CHPA22","Chenopodium patagonicum Phil.","","Chenopodiaceae"
"CHCO10","","Chamaesyce conferta Small","Everglade Key sandmat","Euphorbiaceae"
"CHCO10","EUCO12","Euphorbia conferta (Small) B.E. Sm.","","Euphorbiaceae"
"CHCO11","","Chamaesyce cordifolia (Elliott) Small","heartleaf sandmat","Euphorbiaceae"
"CHCO11","EUCO9","Euphorbia cordifolia Elliott","","Euphorbiaceae"
"CHCO28","","Chlorophytum comosum (Thunb.) Jacq.","spider plant","Liliaceae"
"CHCU2","","Chloris cucullata Bisch.","hooded windmill grass","Poaceae"
"CHCU4","","Chamaesyce cumulicola Small","coastal dune sandmat","Euphorbiaceae"
"CHCU4","EUCU4","Euphorbia cumulicola (Small) Oudejans","","Euphorbiaceae"
"CHDE4","","Chaptalia dentata (L.) Cass.","pineland daisy","Asteraceae"
"CHDE7","","Chamaesyce deltoidea (Engelm. ex Chapm.) Small","wedge sandmat","Euphorbiaceae"
"CHDE9","","Chamaecrista deeringiana Small & Pennell","Florida Keys sensitive pea","Fabaceae"
"CHDE9","CADE16","Cassia deeringiana (Small & Pennell) J.F. Macbr.","","Fabaceae"
"CHDEA2","","Chamaesyce deltoidea (Engelm. ex Chapm.) Small ssp. adhaerens (Small) Herndon","wedge sandmat","Euphorbiaceae"
"CHDEA2","CHAD2","Chamaesyce adhaerens Small","","Euphorbiaceae"
"CHDEA2","CHDEA3","Chamaesyce deltoidea (Engelm. ex Chapm.) Small var. adhaerens (Small) Burch","","Euphorbiaceae"
"CHDED","","Chamaesyce deltoidea (Engelm. ex Chapm.) Small ssp. deltoidea","wedge sandmat","Euphorbiaceae"
"CHDED","EUDE6","Euphorbia deltoidea Engelm. ex Chapm.","","Euphorbiaceae"
"CHDEP","","Chamaesyce deltoidea (Engelm. ex Chapm.) Small ssp. pinetorum (Small) Herndon","wedge sandmat","Euphorbiaceae"
"CHDEP","CHPI3","Chamaesyce pinetorum Small","","Euphorbiaceae"
"CHDEP","EUSM","Euphorbia smallii Oudejans","","Euphorbiaceae"
"CHDES","","Chamaesyce deltoidea (Engelm. ex Chapm.) Small ssp. serpyllum (Small) Burch","wedge sandmat","Euphorbiaceae"
"CHDES","CHSE10","Chamaesyce serpyllum Small","","Euphorbiaceae"
"CHDES","EUDES","Euphorbia deltoidea Engelm. ex Chapm. var. serpyllum (Small) Oudejans","","Euphorbiaceae"
"CHEIL","","Cheilanthes Sw.","lipfern","Pteridaceae"
"CHEIR2","","Cheiroglossa C. Presl","cheiroglossa fern","Ophioglossaceae"
"CHEL3","","Chloris elata Desv.","tall windmill grass","Poaceae"
"CHEL3","CHBA8","Chloris barbata (L.) Nash, non Sw.","","Poaceae"
"CHEL3","CHDA","Chloris dandyana C.D. Adams","","Poaceae"
"CHEL3","CHPO10","Chloris polydactyla Sw.","","Poaceae"
"CHELO","","Chelone L.","turtlehead","Scrophulariaceae"
"CHENO","","Chenopodium L.","goosefoot","Chenopodiaceae"
"CHFA2","","Chamaecrista fasciculata (Michx.) Greene","partridge pea","Fabaceae"
