"Symbol","Synonym Symbol","Scientific Name with Author","State Common Name","Family"
"APCH","","Apacheria chiricahuensis C.T. Mason","apachebush","Crossosomataceae"
"APERA","","Apera Adans.","silkybent","Poaceae"
"APFL","","Apocynum ×floribundum Greene (pro sp.) [androsaemifolium × cannabinum]","intermediate dogbane","Apocynaceae"
"APFL","APJO","Apocynum jonesii Woodson","","Apocynaceae"
"APFL","APME","Apocynum medium Greene","","Apocynaceae"
"APFL","APMEF","Apocynum medium Greene var. floribundum (Greene) Woodson","","Apocynaceae"
"APFL","APMEL2","Apocynum medium Greene var. leuconeuron (Greene) Woodson","","Apocynaceae"
"APFL","APMEL","Apocynum medium Greene var. lividum (Greene) Woodson","","Apocynaceae"
"APFL","APMES","Apocynum medium Greene var. sarniense (Greene) Woodson","","Apocynaceae"
"APFL","APMEV","Apocynum medium Greene var. vestitum (Greene) Woodson","","Apocynaceae"
"APFL","APMI2","Apocynum milleri Britton","","Apocynaceae"
"APGR2","","Apium graveolens L.","wild celery","Apiaceae"
"APGRD","","Apium graveolens L. var. dulce (Mill.) DC.","wild celery","Apiaceae"
"APGRD","APDU2","Apium dulce Mill.","","Apiaceae"
"APGRD","CEGR11","Celeri graveolens (L.) Britton p.p.","","Apiaceae"
"APHAN3","","Aphanostephus DC.","dozedaisy","Asteraceae"
"APIN","","Apera interrupta (L.) P. Beauv.","dense silkybent","Poaceae"
"APIN","AGIN4","Agrostis interrupta L.","","Poaceae"
"APIUM","","Apium L.","celery","Apiaceae"
"APOCY","","Apocynum L.","dogbane","Apocynaceae"
"APODA","","Apodanthera Arn.","apodanthera","Cucurbitaceae"
"APPI","","Aphanostephus pilosus Buckley","hairy dozedaisy","Asteraceae"
"APRA","","Aphanostephus ramosissimus DC.","plains dozedaisy","Asteraceae"
"APRAH","","Aphanostephus ramosissimus DC. var. humilis (Benth.) B.L. Turner & Birdsong","plains dozedaisy","Asteraceae"
"APRAH","APAR","Aphanostephus arizonicus A. Gray","","Asteraceae"
"APRAH","APHU2","Aphanostephus humilis (Benth.) A. Gray","","Asteraceae"
"APRAH","APPO","Aphanostephus potosinus Shinners","","Asteraceae"
"APRAH","LEHU4","Leucopsidium humile Benth.","","Asteraceae"
"APRAR","","Aphanostephus ramosissimus DC. var. ramosissimus","plains dozedaisy","Asteraceae"
"APRI","","Aphanostephus riddellii Torr. & A. Gray","Riddell's dozedaisy","Asteraceae"
"APSK","","Aphanostephus skirrhobasis (DC.) Trel.","Arkansas dozedaisy","Asteraceae"
"APSKS","","Aphanostephus skirrhobasis (DC.) Trel. var. skirrhobasis","Arkansas dozedaisy","Asteraceae"
"APSKS","KESK","Keerlia skirrhobasis DC.","","Asteraceae"
"APUN","","Apodanthera undulata A. Gray","melon loco","Cucurbitaceae"
"AQCH","","Aquilegia chrysantha A. Gray","golden columbine","Ranunculaceae"
"AQCHC","","Aquilegia chrysantha A. Gray var. chaplinei (Standl. ex Payson) Lott","Chaplin's golden columbine","Ranunculaceae"
"AQCHC","AQCH2","Aquilegia chaplinei Standl. ex Payson","","Ranunculaceae"
"AQCHC2","","Aquilegia chrysantha A. Gray var. chrysantha","golden columbine","Ranunculaceae"
"AQCHR","","Aquilegia chrysantha A. Gray var. rydbergii Munz","Rydberg's golden columbine","Ranunculaceae"
"AQCO","","Aquilegia coerulea James","Colorado blue columbine","Ranunculaceae"
"AQCO","AQCA2","Aquilegia caerulea James, orth. var.","","Ranunculaceae"
"AQCOC","","Aquilegia coerulea James var. coerulea","Colorado blue columbine","Ranunculaceae"
"AQCOC","AQCAC2","Aquilegia caerulea James var. caerulea James, orth. var.","","Ranunculaceae"
"AQDE","","Aquilegia desertorum (M.E. Jones) Cockerell ex A. Heller","desert columbine","Ranunculaceae"
"AQEL","","Aquilegia elegantula Greene","western red columbine","Ranunculaceae"
"AQTR","","Aquilegia triternata Payson","Chiricahua Mountain columbine","Ranunculaceae"
"AQUIL","","Aquilegia L.","columbine","Ranunculaceae"
"ARAB4","","Arceuthobium abietinum (Engelm.) Hawksw. & Wiens","fir dwarf mistletoe","Viscaceae"
"ARABA","","Arceuthobium abietinum Engelm. ex Munz ssp. abietinum","fir dwarf mistletoe","Viscaceae"
"ARABI2","","Arabis L.","rockcress","Brassicaceae"
"ARAC2","","Arenaria aculeata S. Watson","prickly sandwort","Caryophyllaceae"
"ARAC2","ARCOA3","Arenaria congesta Nutt. var. aculeata (S. Watson) M.E. Jones","","Caryophyllaceae"
"ARAC2","ARFEA","Arenaria fendleri A. Gray var. aculeata (S. Watson) S.L. Welsh","","Caryophyllaceae"
"ARAC2","ARPUC","Arenaria pumicola Coville & Leiberg var. californica Maguire","","Caryophyllaceae"
"ARAC2","ARSA10","Arenaria salmonensis L.F. Hend.","","Caryophyllaceae"
"ARAC2","ERAC6","Eremogone aculeata (S. Watson) Ikonn.","","Caryophyllaceae"
"ARAD","","Aristida adscensionis L.","sixweeks threeawn","Poaceae"
"ARAD","ARADA","Aristida adscensionis L. var. abortiva Beetle","","Poaceae"
"ARAD","ARADM","Aristida adscensionis L. var. modesta Hack.","","Poaceae"
"ARAD","ARFA4","Aristida fasciculata Torr.","","Poaceae"
"ARAE","","Argemone aenea G.B. Ownbey","prickly poppy (golden)","Papaveraceae"
"ARALI","","Aralia L.","spikenard","Araliaceae"
"ARAN7","","Argentina anserina (L.) Rydb.","silverweed cinquefoil","Rosaceae"
"ARAN7","ARANC2","Argentina anserina (L.) Rydb. var. concolor (Ser.) Rydb.","","Rosaceae"
"ARAN7","ARAR13","Argentina argentea (L.) Rydb.","","Rosaceae"
"ARAN7","POAN5","Potentilla anserina L.","","Rosaceae"
"ARAN7","POANA2","Potentilla anserina L. ssp. anserina","","Rosaceae"
"ARAN7","POANC","Potentilla anserina L. var. concolor Ser.","","Rosaceae"
"ARAN7","POANS2","Potentilla anserina L. var. sericea Hayne","","Rosaceae"
"ARAN7","POANY","Potentilla anserina L. var. yukonensis (Hultén) B. Boivin","","Rosaceae"
"ARAN7","POEGY","Potentilla egedii Wormsk. ssp. yukonensis (Hultén) Hultén","","Rosaceae"
"ARAN7","POYU2","Potentilla yukonensis Hultén","","Rosaceae"
"ARAP2","","Arceuthobium apachecum Hawksw. & Wiens","Apache dwarf mistletoe","Viscaceae"
"ARAR2","","Arbutus arizonica (A. Gray) Sarg.","Arizona madrone","Ericaceae"
"ARAR6","","Aristida arizonica Vasey","Arizona threeawn","Poaceae"
"ARAR8","","Artemisia arbuscula Nutt.","low sagebrush","Asteraceae"
"ARARA","","Artemisia arbuscula Nutt. ssp. arbuscula","gray low sagebrush","Asteraceae"
"ARARA","ARTRA","Artemisia tridentata Nutt. ssp. arbuscula (Nutt.) H.M. Hall & Clem.","","Asteraceae"
"ARARA","SEAR9","Seriphidium arbusculum (Nutt.) W.A. Weber","","Asteraceae"
"ARBE","","Arenaria benthamii Fenzl ex Torr. & A. Gray","hilly sandwort","Caryophyllaceae"
"ARBI2","","Artemisia biennis Willd.","biennial wormwood","Asteraceae"
"ARBI3","","Artemisia bigelovii A. Gray","Bigelow's sagebrush","Asteraceae"
"ARBIB","","Artemisia biennis Willd. var. biennis","biennial wormwood","Asteraceae"
"ARBUT","","Arbutus L.","madrone","Ericaceae"
"ARCA12","","Artemisia campestris L.","field sagewort","Asteraceae"
"ARCA13","","Artemisia cana Pursh","silver sagebrush","Asteraceae"
"ARCA14","","Artemisia carruthii Alph. Wood ex Carruth.","Carruth's sagewort","Asteraceae"
"ARCA14","ARCAW2","Artemisia carruthii Alph. Wood ex Carruth. var. wrightii (A. Gray) S.F. Blake","","Asteraceae"
"ARCA14","ARKA4","Artemisia kansana Britton","","Asteraceae"
"ARCAB2","","Artemisia campestris L. ssp. borealis (Pall.) H.M. Hall & Clem.","field sagewort","Asteraceae"
"ARCAB4","","Artemisia campestris L. ssp. borealis (Pall.) H.M. Hall & Clem. var. borealis (Pall.) M. Peck","field sagewort","Asteraceae"
"ARCAB4","ARBO4","Artemisia borealis Pall.","","Asteraceae"
"ARCAB4","ARBOP","Artemisia borealis Pall. ssp. purshii (Hook.) Hultén","","Asteraceae"
"ARCAB4","ARBOL","Artemisia borealis Pall. var. latisecta Fernald","","Asteraceae"
"ARCAB4","ARBOP2","Artemisia borealis Pall. var. purshii Hook.","","Asteraceae"
"ARCAB4","ARCAC9","Artemisia campestris L. ssp. canadensis (Michx.) Scoggan","","Asteraceae"
"ARCAB4","ARCAC10","Artemisia campestris L. var. canadensis (Michx.) S.L. Welsh","","Asteraceae"
"ARCAB4","ARCAP5","Artemisia campestris L. var. purshii (Hook.) Cronquist","","Asteraceae"
"ARCAB4","ARCA23","Artemisia canadensis Michx.","","Asteraceae"
"ARCAB4","ARRI6","Artemisia richardsoniana Besser","","Asteraceae"
"ARCAB4","ARSP7","Artemisia spithamea Pursh","","Asteraceae"
"ARCAB4","OLGR2","Oligosporus groenlandicus (Hornem.) Á. Löve & D. Löve","","Asteraceae"
"ARCAC","","Artemisia campestris L. ssp. caudata (Michx.) H.M. Hall & Clem.","field wormwood","Asteraceae"
"ARCAC","ARCAC11","Artemisia campestris L. var. caudata (Michx.) Palmer & Steyerm.","","Asteraceae"
"ARCAC","ARCA24","Artemisia caudata Michx.","","Asteraceae"
"ARCAC","ARCAC3","Artemisia caudata Michx. var. calvens Lunell","","Asteraceae"
"ARCAC","ARFO3","Artemisia forwoodii S. Watson","","Asteraceae"
"ARCAC","OLCAC","Oligosporus campestris (L.) Cass. ssp. caudatus (Michx.) W.A. Weber","","Asteraceae"
"ARCAC","OLCA5","Oligosporus caudatus (Michx.) Poljakov","","Asteraceae"
"ARCAS5","","Artemisia campestris L. ssp. borealis (Pall.) H.M. Hall & Clem. var. scouleriana (Hook.) Cronquist","field sagewort","Asteraceae"
"ARCAS5","ARCAP2","Artemisia campestris L. ssp. pacifica (Nutt.) H.M. Hall & Clem.","","Asteraceae"
"ARCAS5","ARCAP3","Artemisia campestris L. var. pacifica (Nutt.) M. Peck","","Asteraceae"
"ARCAS5","ARCAS4","Artemisia campestris L. var. strutziae S.L. Welsh","","Asteraceae"
"ARCAS5","ARCA30","Artemisia camporum Rydb.","","Asteraceae"
"ARCAS5","ARPA28","Artemisia pacifica Nutt.","","Asteraceae"
"ARCAS5","ARRI7","Artemisia ripicola Rydb.","","Asteraceae"
"ARCAS5","OLCAP","Oligosporus campestris (L.) Cass. ssp. pacificus (Nutt.) W.A. Weber","","Asteraceae"
"ARCAS5","OLPA3","Oligosporus pacificus (Nutt.) Poljakov","","Asteraceae"
"ARCAV2","","Artemisia cana Pursh ssp. viscidula (Osterh.) Beetle","Coaltown sagebrush","Asteraceae"
"ARCAV2","ARAR10","Artemisia argilosa Beetle","","Asteraceae"
"ARCAV2","ARCAV","Artemisia cana Pursh var. viscidula Osterh.","","Asteraceae"
"ARCAV2","SECAV","Seriphidium canum (Pursh) W.A. Weber ssp. viscidulum (Osterh.) W.A. Weber","","Asteraceae"
"ARCEU","","Arceuthobium M. Bieb.","dwarf mistletoe","Viscaceae"
"ARCH3","","Arnica chamissonis Less.","chamisso arnica","Asteraceae"
"ARCHA2","","Arnica chamissonis Less. ssp. foliosa (Nutt.) Maguire var. andina (Nutt.) Ediger & T.M. Barkley","Chamisso arnica","Asteraceae"
"ARCHA2","ARCHF2","Arnica chamissonis Less. var. foliosa (Nutt.) Maguire","","Asteraceae"
"ARCHA2","ARCHJ","Arnica chamissonis Less. var. jepsoniana Maguire","","Asteraceae"
"ARCHA2","ARFO2","Arnica foliosa Nutt.","","Asteraceae"
"ARCHF","","Arnica chamissonis Less. ssp. foliosa (Nutt.) Maguire","Chamisso arnica","Asteraceae"
"ARCO9","","Arnica cordifolia Hook.","heartleaf arnica","Asteraceae"
"ARCO9","ARCOG2","Arnica cordifolia Hook. ssp. genuina Maguire","","Asteraceae"
"ARCO9","ARCOH","Arnica cordifolia Hook. var. humilis (Rydb.) Maguire","","Asteraceae"
"ARCO9","ARCOP2","Arnica cordifolia Hook. var. pumila (Rydb.) Maguire","","Asteraceae"
"ARCO9","ARCOW2","Arnica cordifolia Hook. var. whitneyi (Fernald) Maguire","","Asteraceae"
"ARCO9","ARHA5","Arnica hardinae H. St. John","","Asteraceae"
"ARCO9","ARHU7","Arnica humilis Rydb.","","Asteraceae"
"ARCO9","ARPA12","Arnica paniculata A. Nelson","","Asteraceae"
"ARCO9","ARWH","Arnica whitneyi Fernald","","Asteraceae"
"ARCTI","","Arctium L.","burdock","Asteraceae"
"ARCTO3","","Arctostaphylos Adans.","manzanita","Ericaceae"
"ARCY","","Argythamnia cyanophylla (Wooton & Standl.) J.W. Ingram","Charleston Mountain silverbush","Euphorbiaceae"
"ARCY","DICY4","Ditaxis cyanophylla Wooton & Standl.","","Euphorbiaceae"
"ARCY","DIDI10","Ditaxis diversiflora Clokey","","Euphorbiaceae"
"ARDI2","","Arabis ×divaricarpa A. Nelson (pro sp.) [drummondii × holboellii]","spreadingpod rockcress","Brassicaceae"
"ARDI2","ARAC6","Arabis acutina Greene","","Brassicaceae"
"ARDI2","ARCOI","Arabis confinis S. Watson var. interposita (Greene) S.L. Welsh & Reveal","","Brassicaceae"
"ARDI2","ARDID3","Arabis divaricarpa A. Nelson var. dechamplainii B. Boivin","","Brassicaceae"
"ARDI2","ARDII","Arabis divaricarpa A. Nelson var. interposita (Greene) Rollins","","Brassicaceae"
"ARDI2","ARDIS2","Arabis divaricarpa A. Nelson var. stenocarpa M. Hopkins","","Brassicaceae"
"ARDI2","ARDIT","Arabis divaricarpa A. Nelson var. typica Rollins","","Brassicaceae"
"ARDI2","ARIN9","Arabis interposita Greene","","Brassicaceae"
"ARDI2","BODI4","Boechera divaricarpa (A. Nelson) Á. Löve & D. Löve","","Brassicaceae"
"ARDI2","BOGR6","Boechera grahamii (Lehm.) Windham & Al-Shehbaz","","Brassicaceae"
"ARDI3","","Arceuthobium divaricatum Engelm.","pinyon dwarf mistletoe","Viscaceae"
"ARDI5","","Aristida divaricata Humb. & Bonpl. ex Willd.","poverty threeawn","Poaceae"
"ARDO","","Arceuthobium douglasii Engelm.","Douglas fir dwarf mistletoe","Viscaceae"
"ARDO4","","Arundo donax L.","giantreed","Poaceae"
"ARDO4","ARDOV","Arundo donax L. var. versicolor (Mill.) Stokes","","Poaceae"
"ARDO4","ARVE2","Arundo versicolor Mill.","","Poaceae"
"ARDR","","Arabis drummondii A. Gray","Drummond's rockcress","Brassicaceae"
"ARDR","ARBR7","Arabis brachycarpa (Torr. & A. Gray) Britton","","Brassicaceae"
"ARDR","ARCO24","Arabis confinis S. Watson","","Brassicaceae"
"ARDR","ARCO18","Arabis connexa Greene","","Brassicaceae"
"ARDR","ARDRC","Arabis drummondii A. Gray var. connexa (Greene) Fernald","","Brassicaceae"
"ARDR","ARDRO","Arabis drummondii A. Gray var. oxyphylla (Greene) M. Hopkins","","Brassicaceae"
"ARDR","AROX2","Arabis oxyphylla Greene","","Brassicaceae"
"ARDR","BOAN6","Boechera angustifolia (Nutt.) Dorn","","Brassicaceae"
"ARDR","BOBR4","Boechera brachycarpa (Torr. & A. Gray) Dorn","","Brassicaceae"
"ARDR","BODR","Boechera drummondii (A. Gray) Á. Löve & D. Löve","","Brassicaceae"
"ARDR","BOST4","Boechera stricta (Graham) Al-Shehbaz","","Brassicaceae"
"ARDR","ERDR2","Erysimum drummondii (A. Gray) Kuntze","","Brassicaceae"
"ARDR","TUDR","Turritis drummondii (A. Gray) Lunell","","Brassicaceae"
"ARDR4","","Artemisia dracunculus L.","wormwood","Asteraceae"
"ARDR4","ARDR5","Artemisia dracunculoides Pursh","","Asteraceae"
"ARDR4","ARDRD","Artemisia dracunculoides Pursh var. dracunculina (S. Watson) S.F. Blake","","Asteraceae"
"ARDR4","ARDRG","Artemisia dracunculus L. ssp. glauca (Pall. ex Willd.) H.M. Hall & Clem.","","Asteraceae"
"ARDR4","ARDRG2","Artemisia dracunculus L. var. glauca (Pall. ex Willd.) Besser","","Asteraceae"
"ARDR4","ARGL12","Artemisia glauca Pall. ex Willd.","","Asteraceae"
"ARDR4","ARGLD2","Artemisia glauca Pall. ex Willd. var. dracunculina (S. Watson) Fernald","","Asteraceae"
"ARDR4","OLDR","Oligosporus dracunculus (L.) Poljakov","","Asteraceae"
"ARDR4","OLDRD","Oligosporus dracunculus (L.) Poljakov ssp. dracunculinus (S. Watson) W.A. Weber","","Asteraceae"
"ARDR4","OLDRG","Oligosporus dracunculus (L.) Poljakov ssp. glaucus (Pall. ex Willd.) Á. Löve & D. Löve","","Asteraceae"
"AREA","","Arenaria eastwoodiae Rydb.","Eastwood's sandwort","Caryophyllaceae"
"AREAA","","Arenaria eastwoodiae Rydb. var. adenophora Kearney & Peebles","Eastwood's sandwort","Caryophyllaceae"
"AREAE","","Arenaria eastwoodiae Rydb. var. eastwoodiae","Eastwood's sandwort","Caryophyllaceae"
"AREAE","ARFEE","Arenaria fendleri A. Gray var. eastwoodiae (Rydb.) Harrington","","Caryophyllaceae"
"AREAE","EREA3","Eremogone eastwoodiae (Rydb.) Ikonn.","","Caryophyllaceae"
"AREL3","","Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl","tall oatgrass","Poaceae"
"ARELE","","Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl var. elatius","tall oatgrass","Poaceae"
"ARELE","ARELB2","Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl var. biaristatum (Peterm.) Peterm.","","Poaceae"
"ARELE","AVEL","Avena elatior L.","","Poaceae"
"ARENA","","Arenaria L.","sandwort","Caryophyllaceae"
"ARFE","","Arabis fendleri (S. Watson) Greene","Fendler's rockcress","Brassicaceae"
"ARFE3","","Arenaria fendleri A. Gray","Fendler's sandwort","Caryophyllaceae"
"ARFE5","","Argyrochosma fendleri (Kunze) Windham","Fendler's falsecloak fern","Pteridaceae"
"ARFE5","CHCA19","Cheilanthes cancellata Mickel","","Pteridaceae"
"ARFE5","NOFE","Notholaena fendleri Kunze","","Pteridaceae"
"ARFE5","PEFE4","Pellaea fendleri (Kunze) Prantl","","Pteridaceae"
"ARFEB","","Arenaria fendleri A. Gray var. brevifolia (Maguire) Maguire","Fendler's sandwort","Caryophyllaceae"
"ARFEF","","Arabis fendleri (S. Watson) Greene var. fendleri","Fendler's rockcress","Brassicaceae"
"ARFEF","ARHOF2","Arabis holboellii Hornem. var. fendleri S. Watson","","Brassicaceae"
"ARFEF","ARPO7","Arabis porphyrea Wooton & Standl.","","Brassicaceae"
"ARFEF","BOFE","Boechera fendleri (S. Watson) W.A. Weber","","Brassicaceae"
"ARFEF3","","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Caryophyllaceae"
"ARFEF3","ARFED","Arenaria fendleri A. Gray var. diffusa Porter","","Caryophyllaceae"
"ARFEF3","ERFE3","Eremogone fendleri (A. Gray) Ikonn.","","Caryophyllaceae"
"ARFES","","Arabis fendleri (S. Watson) Greene var. spatifolia (Rydb.) Rollins","spoonleaf rockcress","Brassicaceae"
"ARFES","BOFES","Boechera fendleri (S. Watson) W.A. Weber var. spatifolia (Rydb.) Dorn","","Brassicaceae"
"ARFET3","","Arenaria fendleri A. Gray var. tweedyi (Rydb.) Maguire","Tweedy's sandwort","Caryophyllaceae"
"ARFI2","","Artemisia filifolia Torr.","sand sagebrush","Asteraceae"
"ARFI2","OLFI","Oligosporus filifolius (Torr.) W.A. Weber","","Asteraceae"
"ARFR3","","Artemisia franserioides Greene","ragweed sagebrush","Asteraceae"
"ARFR4","","Artemisia frigida Willd.","fringed sagewort","Asteraceae"
"ARFU3","","Arnica fulgens Pursh","foothill arnica","Asteraceae"
"ARGEM","","Argemone L.","pricklypoppy","Papaveraceae"
"ARGEN","","Argentina Hill","silverweed","Rosaceae"
"ARGI2","","Arceuthobium gillii Hawksw. & Wiens","Huachuca Mountain dwarf mistle","Viscaceae"
"ARGL","","Arabis glabra (L.) Bernh.","tower rockcress","Brassicaceae"
