"Symbol","Synonym Symbol","Scientific Name with Author","State Common Name","Family"
"ARDO4","ARDOV","Arundo donax L. var. versicolor (Mill.) Stokes","","Poaceae"
"ARDO4","ARVE2","Arundo versicolor Mill.","","Poaceae"
"ARDR3","","Arisaema dracontium (L.) Schott","green dragon","Araceae"
"ARDR3","MUDR","Muricauda dracontium (L.) Small","","Araceae"
"ARDR4","","Artemisia dracunculus L.","GREEN SAGEWORT","Asteraceae"
"ARDR4","ARDR5","Artemisia dracunculoides Pursh","","Asteraceae"
"ARDR4","ARDRD","Artemisia dracunculoides Pursh var. dracunculina (S. Watson) S.F. Blake","","Asteraceae"
"ARDR4","ARDRG","Artemisia dracunculus L. ssp. glauca (Pall. ex Willd.) H.M. Hall & Clem.","","Asteraceae"
"ARDR4","ARDRG2","Artemisia dracunculus L. var. glauca (Pall. ex Willd.) Besser","","Asteraceae"
"ARDR4","ARGL12","Artemisia glauca Pall. ex Willd.","","Asteraceae"
"ARDR4","ARGLD2","Artemisia glauca Pall. ex Willd. var. dracunculina (S. Watson) Fernald","","Asteraceae"
"ARDR4","OLDR","Oligosporus dracunculus (L.) Poljakov","","Asteraceae"
"ARDR4","OLDRD","Oligosporus dracunculus (L.) Poljakov ssp. dracunculinus (S. Watson) W.A. Weber","","Asteraceae"
"ARDR4","OLDRG","Oligosporus dracunculus (L.) Poljakov ssp. glaucus (Pall. ex Willd.) Á. Löve & D. Löve","","Asteraceae"
"ARENA","","Arenaria L.","sandwort","Caryophyllaceae"
"ARFE","","Arabis fendleri (S. Watson) Greene","FENDLER ROCKCRESS","Brassicaceae"
"ARFEF","","Arabis fendleri (S. Watson) Greene var. fendleri","Fendler's rockcress","Brassicaceae"
"ARFEF","ARHOF2","Arabis holboellii Hornem. var. fendleri S. Watson","","Brassicaceae"
"ARFEF","ARPO7","Arabis porphyrea Wooton & Standl.","","Brassicaceae"
"ARFEF","BOFE","Boechera fendleri (S. Watson) W.A. Weber","","Brassicaceae"
"ARFI2","","Artemisia filifolia Torr.","Sand sagebush","Asteraceae"
"ARFI2","OLFI","Oligosporus filifolius (Torr.) W.A. Weber","","Asteraceae"
"ARGEM","","Argemone L.","pricklypoppy","Papaveraceae"
"ARGI","","Arundinaria gigantea (Walter) Muhl.","GIANT CANE","Poaceae"
"ARGI","ARGIG","Arundinaria gigantea (Walter) Muhl. ssp. gigantea","","Poaceae"
"ARGI","ARGIM","Arundinaria gigantea (Walter) Muhl. ssp. macrosperma (Michx.) McClure","","Poaceae"
"ARGI","ARMA4","Arundinaria macrosperma Michx.","","Poaceae"
"ARGYR5","","Argyrochosma (Sm.) Windham","false cloak fern","Pteridaceae"
"ARGYT","","Argythamnia P. Br.","silverbush","Euphorbiaceae"
"ARHA3","","Aristida havardii Vasey","HARVARD THREEAWN","Poaceae"
"ARHA3","ARBA","Aristida barbata Fourn.","","Poaceae"
"ARHI3","","Arthraxon hispidus (Thunb.) Makino","small carpetgrass","Poaceae"
"ARHI3","ARCIC","Arthraxon ciliaris P. Beauv. var. cryptatherus Hack.","","Poaceae"
"ARHI3","ARHIC2","Arthraxon hispidus (Thunb.) Makino var. cryptatherus (Hack.) Honda","","Poaceae"
"ARHI3","PHHI10","Phalaris hispida Thunb.","","Poaceae"
"ARHO4","","Arenaria hookeri Nutt.","HOOKER SANDWORT","Caryophyllaceae"
"ARHOH3","","Arenaria hookeri Nutt. ssp. hookeri","Hooker's sandwort","Caryophyllaceae"
"ARHOH3","ARHOH5","Arenaria hookeri Nutt. var. hookeri","","Caryophyllaceae"
"ARHOH3","ERHO13","Eremogone hookeri (Nutt.) W.A. Weber","","Caryophyllaceae"
"ARHOH3","ERHOH2","Eremogone hookeri (Nutt.) W.A. Weber var. hookeri","","Caryophyllaceae"
"ARHOP","","Arenaria hookeri Nutt. ssp. pinetorum (A. Nelson) W.A. Weber","Hooker's sandwort","Caryophyllaceae"
"ARHOP","ARHOP4","Arenaria hookeri Nutt. var. pinetorum (A. Nelson) Maguire","","Caryophyllaceae"
"ARHOP","ERHOP","Eremogone hookeri (Nutt.) W.A. Weber ssp. pinetorum (A. Nelson) W.A. Weber","","Caryophyllaceae"
"ARHOP","ERHOP2","Eremogone hookeri (Nutt.) W.A. Weber var. pinetorum (A. Nelson) Dorn","","Caryophyllaceae"
"ARHU5","","Argythamnia humilis (Engelm. & A. Gray) Müll. Arg.","low silverbush","Euphorbiaceae"
"ARHUH","","Argythamnia humilis (Engelm. & A. Gray) Müll. Arg. var. humilis","low silverbush","Euphorbiaceae"
"ARHUH","DIHU","Ditaxis humilis (Engelm. & A. Gray) Pax","","Euphorbiaceae"
"ARHUL","","Argythamnia humilis (Engelm. & A. Gray) Müll. Arg. var. laevis (Torr.) Shinners","low silverbush","Euphorbiaceae"
"ARHUL","ARLA16","Argythamnia laevis Torr.","","Euphorbiaceae"
"ARHUL","DILA14","Ditaxis laevis (Torr.) A. Heller","","Euphorbiaceae"
"ARHUL2","","Argythamnia humilis (Engelm. & A. Gray) Müll. Arg. var. leiosperma Waterf.","low silverbush","Euphorbiaceae"
"ARHUL2","DIHUL","Ditaxis humilis (Engelm. & A. Gray) Pax var. leiosperma (Waterf.) A.R. Sm. & Govaerts","","Euphorbiaceae"
"ARISA","","Arisaema Mart.","Jack in the pulpit","Araceae"
"ARIST","","Aristida L.","ANNUAL THREEAWN","Poaceae"
"ARIST2","","Aristolochia L.","dutchman's pipe","Aristolochiaceae"
"ARLA","","Arabis laevigata (Muhl. ex Willd.) Poir.","SMOOTH ROCKCRESS","Brassicaceae"
"ARLA","BOLA6","Boechera laevigata (Muhl. ex Willd.) Al-Shehbaz","","Brassicaceae"
"ARLA6","","Aristida lanosa Muhl. ex Elliott","WOOLYSHEATH THREEAWN","Poaceae"
"ARLA6","ARLAM","Aristida lanosa Muhl. ex Elliott var. macera Fernald & Grisc.","","Poaceae"
"ARLAL","","Arabis laevigata (Muhl. ex Willd.) Poir. var. laevigata","smooth rockcress","Brassicaceae"
"ARLAL","ARHE7","Arabis heterophylla Nutt.","","Brassicaceae"
"ARLAL","ARLY3","Arabis lyrifolia DC.","","Brassicaceae"
"ARLAL","TULA2","Turritis laevigata Muhl. ex Willd.","","Brassicaceae"
"ARLO16","","Aristida longespica Poir.","SLIMSPIKE THREEAWN","Poaceae"
"ARLO16","ARLO2","Aristida longispica Poir., orth. var.","","Poaceae"
"ARLOG6","","Aristida longespica Poir. var. geniculata (Raf.) Fernald","slimspike threeawn","Poaceae"
"ARLOG6","ARGE3","Aristida geniculata Raf.","","Poaceae"
"ARLOG6","ARIN8","Aristida intermedia Scribn. & C.R. Ball","","Poaceae"
"ARLOG6","ARINN","Aristida intermedia Scribn. & C.R. Ball var. necopina (Shinners) Mohlenbr.","","Poaceae"
"ARLOG6","ARLOG","Aristida longispica Poir. var. geniculata (Raf.) Fernald, orth. var.","","Poaceae"
"ARLOG6","ARNE8","Aristida necopina Shinners","","Poaceae"
"ARLOL3","","Aristida longespica Poir. var. longespica","slimspike threeawn","Poaceae"
"ARLOL3","ARGR13","Aristida gracilis Elliott","","Poaceae"
"ARLOL3","ARLOL2","Aristida longispica Poir. var. longispica Poir., orth. var.","","Poaceae"
"ARLU","","Artemisia ludoviciana Nutt.","Louisiana sagewort","Asteraceae"
"ARLUL2","","Artemisia ludoviciana Nutt. ssp. ludoviciana","white sagebrush","Asteraceae"
"ARLUL2","ARDI15","Artemisia diversifolia Rydb.","","Asteraceae"
"ARLUL2","ARGN","Artemisia gnaphalodes Nutt.","","Asteraceae"
"ARLUL2","ARHE6","Artemisia herriotii Rydb.","","Asteraceae"
"ARLUL2","ARLUT","Artemisia ludoviciana Nutt. ssp. typica D.D. Keck","","Asteraceae"
"ARLUL2","ARLUA3","Artemisia ludoviciana Nutt. var. americana (Besser) Fernald","","Asteraceae"
"ARLUL2","ARLUB","Artemisia ludoviciana Nutt. var. brittonii (Rydb.) Fernald","","Asteraceae"
"ARLUL2","ARLUG","Artemisia ludoviciana Nutt. var. gnaphalodes (Nutt.) Torr. & A. Gray","","Asteraceae"
"ARLUL2","ARLUL3","Artemisia ludoviciana Nutt. var. latifolia (Besser) Torr. & A. Gray","","Asteraceae"
"ARLUL2","ARLUP","Artemisia ludoviciana Nutt. var. pabularis (A. Nelson) Fernald","","Asteraceae"
"ARLUL2","ARPA23","Artemisia pabularis (A. Nelson) Rydb.","","Asteraceae"
"ARLUL2","ARPU12","Artemisia purshiana Besser","","Asteraceae"
"ARLUL2","ARVUL2","Artemisia vulgaris L. ssp. ludoviciana (Nutt.) H.M. Hall & Clem.","","Asteraceae"
"ARLUL2","ARVUL3","Artemisia vulgaris L. var. ludoviciana (Nutt.) Kuntze","","Asteraceae"
"ARLUM2","","Artemisia ludoviciana Nutt. ssp. mexicana (Willd. ex Spreng.) D.D. Keck","LOUSIANA SAGEWORT","Asteraceae"
"ARLUM2","ARLUM","Artemisia ludoviciana Nutt. var. mexicana (Willd. ex Spreng.) A. Gray","","Asteraceae"
"ARLUM2","ARME9","Artemisia mexicana Willd. ex Spreng.","","Asteraceae"
"ARLUM2","ARNE11","Artemisia neomexicana Greene ex Rydb.","","Asteraceae"
"ARLUM2","ARVUM","Artemisia vulgaris L. var. mexicana (Willd. ex Spreng.) Torr. & A. Gray","","Asteraceae"
"ARLY2","","Arabis lyrata L.","lyrate rockcress","Brassicaceae"
"ARLY2","ARLY5","Arabidopsis lyrata (L.) O'Kane & Al-Shehbaz","","Brassicaceae"
"ARLY2","ARLYG","Arabis lyrata L. var. glabra (DC.) M. Hopkins","","Brassicaceae"
"ARME5","","Argythamnia mercurialina (Nutt.) Müll. Arg.","tall silverbush","Euphorbiaceae"
"ARMEM","","Argythamnia mercurialina (Nutt.) Müll. Arg. var. mercurialina","tall silverbush","Euphorbiaceae"
"ARMEM","DIME3","Ditaxis mercurialina (Nutt.) J.M. Coult.","","Euphorbiaceae"
"ARMI2","","Arctium minus Bernh.","SMALL BURDOCK","Asteraceae"
"ARMI2","LAMI7","Lappa minor Hill","","Asteraceae"
"ARMI5","","Arabis missouriensis Greene","green rockcress","Brassicaceae"
"ARMI5","ARLAM2","Arabis laevigata (Muhl. ex Willd.) Poir. var. missouriensis (Greene) H.E. Ahles","","Brassicaceae"
"ARMI5","ARMID","Arabis missouriensis Greene var. deamii (M. Hopkins) M. Hopkins","","Brassicaceae"
"ARMI5","ARVI9","Arabis viridis Harger","","Brassicaceae"
"ARMI5","ARVID2","Arabis viridis Harger var. deamii M. Hopkins","","Brassicaceae"
"ARMI5","ARVIH","Arabis viridis Harger var. heterophylla (Farw.) Farw.","","Brassicaceae"
"ARMI5","BOMI4","Boechera missouriensis (Greene) Al-Shehbaz","","Brassicaceae"
"ARNIC","","Arnica L.","arnica","Asteraceae"
"ARNOG","","Arnoglossum Raf.","Indian plantain","Asteraceae"
"AROL","","Aristida oligantha Michx.","Oldfield (Prairie) 3-awn","Poaceae"
"AROL","ARRAC","Aristida ramosissima Engelm. ex A. Gray var. chaseana Henr.","","Poaceae"
"ARONI2","","Aronia Medik.","","Rosaceae"
"ARPL4","","Arnoglossum plantagineum Raf.","groovestem Indian plantain","Asteraceae"
"ARPL4","CAPA54","Cacalia paniculata Raf.","","Asteraceae"
"ARPL4","CAPL","Cacalia plantaginea (Raf.) Shinners","","Asteraceae"
"ARPL4","CAPT2","Cacalia pteranthes Raf.","","Asteraceae"
